date,revenue,product,region
2020-01-15 01:15:00,290.63,Prod A,North
2020-01-15 01:16:00,94.84,Prod A,North
2020-01-15 01:17:00,275.52,Prod A,South
2020-01-15 01:18:00,327.99,Prod C,South
2020-01-15 01:19:00,552.21,Prod C,South
2020-01-15 01:20:00,776.05,Prod B,South
2020-01-15 01:21:00,401.75,Prod C,West
2020-01-15 01:22:00,945.31,Prod C,North
2020-01-15 01:23:00,829.08,Prod B,South
2020-01-15 01:24:00,984.95,Prod A,West
2020-01-15 01:25:00,877.44,Prod A,North
2020-01-15 01:26:00,620.56,Prod C,South
2020-01-15 01:27:00,602.49,Prod B,South
2020-01-15 01:28:00,138.23,Prod C,West
2020-01-15 01:29:00,725.18,Prod C,South
2020-01-15 01:30:00,604.2,Prod A,North
2020-01-15 01:31:00,511.86,Prod B,West
2020-01-15 01:32:00,696.35,Prod C,East
2020-01-15 01:33:00,449.61,Prod C,South
2020-01-15 01:34:00,528.62,Prod C,North
2020-01-15 01:35:00,404.37,Prod A,West
2020-01-15 01:36:00,720.2,Prod A,North
2020-01-15 01:37:00,877.84,Prod C,East
2020-01-15 01:38:00,842.44,Prod B,East
2020-01-15 01:39:00,788.17,Prod A,South
2020-01-15 01:40:00,23.65,Prod C,East
2020-01-15 01:41:00,912.76,Prod A,West
2020-01-15 01:42:00,282.13,Prod A,East
2020-01-15 01:43:00,889.09,Prod C,West
2020-01-15 01:44:00,205.0,Prod A,South
2020-01-15 01:45:00,445.25,Prod A,North
2020-01-15 01:46:00,751.9,Prod C,North
2020-01-15 01:47:00,643.88,Prod A,East
2020-01-15 01:48:00,421.76,Prod C,West
2020-01-15 01:49:00,681.84,Prod C,East
2020-01-15 01:50:00,553.46,Prod C,East
2020-01-15 01:51:00,282.98,Prod A,South
2020-01-15 01:52:00,649.87,Prod B,West
2020-01-15 01:53:00,212.2,Prod B,North
2020-01-15 01:54:00,697.05,Prod A,North
2020-01-15 01:55:00,13.08,Prod A,North
2020-01-15 01:56:00,553.28,Prod C,South
2020-01-15 01:57:00,407.06,Prod B,East
2020-01-15 01:58:00,310.07,Prod B,North
2020-01-15 01:59:00,520.55,Prod A,East
2020-01-15 02:00:00,648.86,Prod C,South
2020-01-15 02:01:00,965.66,Prod A,East
2020-01-15 02:02:00,834.73,Prod A,South
2020-01-15 02:03:00,719.98,Prod B,East
2020-01-15 02:04:00,484.18,Prod A,South
2020-01-15 02:05:00,398.22,Prod B,East
2020-01-15 02:06:00,42.2,Prod A,North
2020-01-15 02:07:00,365.51,Prod B,North
2020-01-15 02:08:00,849.89,Prod B,South
2020-01-15 02:09:00,390.18,Prod B,East
2020-01-15 02:10:00,466.97,Prod B,South
2020-01-15 02:11:00,279.12,Prod C,North
2020-01-15 02:12:00,281.39,Prod B,East
2020-01-15 02:13:00,71.25,Prod C,South
2020-01-15 02:14:00,617.67,Prod C,North
2020-01-15 02:15:00,453.59,Prod A,North
2020-01-15 02:16:00,609.9,Prod B,West
2020-01-15 02:17:00,551.42,Prod A,West
2020-01-15 02:18:00,800.86,Prod A,North
2020-01-15 02:19:00,753.5,Prod B,West
2020-01-15 02:20:00,773.74,Prod B,South
2020-01-15 02:21:00,504.25,Prod A,West
2020-01-15 02:22:00,360.34,Prod A,East
2020-01-15 02:23:00,934.1,Prod B,South
2020-01-15 02:24:00,63.73,Prod C,West
2020-01-15 02:25:00,161.1,Prod C,West
2020-01-15 02:26:00,425.4,Prod A,East
2020-01-15 02:27:00,617.82,Prod C,South
2020-01-15 02:28:00,18.12,Prod A,South
2020-01-15 02:29:00,722.13,Prod B,South
2020-01-15 02:30:00,563.14,Prod A,East
2020-01-15 02:31:00,489.86,Prod C,West
2020-01-15 02:32:00,429.26,Prod C,South
2020-01-15 02:33:00,524.29,Prod C,East
2020-01-15 02:34:00,170.17,Prod B,East
2020-01-15 02:35:00,117.62,Prod B,North
2020-01-15 02:36:00,296.74,Prod B,East
2020-01-15 02:37:00,712.41,Prod C,North
2020-01-15 02:38:00,592.41,Prod B,North
2020-01-15 02:39:00,485.32,Prod B,North
2020-01-15 02:40:00,575.81,Prod B,West
2020-01-15 02:41:00,563.67,Prod A,South
2020-01-15 02:42:00,313.97,Prod C,West
2020-01-15 02:43:00,106.48,Prod C,West
2020-01-15 02:44:00,897.81,Prod C,East
2020-01-15 02:45:00,603.91,Prod B,West
2020-01-15 02:46:00,700.77,Prod B,North
2020-01-15 02:47:00,469.36,Prod B,West
2020-01-15 02:48:00,758.92,Prod A,East
2020-01-15 02:49:00,588.65,Prod A,South
2020-01-15 02:50:00,63.26,Prod A,North
2020-01-15 02:51:00,891.2,Prod B,North
2020-01-15 02:52:00,312.48,Prod B,North
2020-01-15 02:53:00,146.51,Prod C,West
2020-01-15 02:54:00,97.16,Prod A,North
2020-01-15 02:55:00,723.24,Prod B,North
2020-01-15 02:56:00,706.93,Prod A,South
2020-01-15 02:57:00,703.16,Prod A,North
2020-01-15 02:58:00,916.6,Prod B,West
2020-01-15 02:59:00,355.45,Prod A,North
2020-01-15 03:00:00,565.52,Prod A,North
2020-01-15 03:01:00,623.3,Prod B,West
2020-01-15 03:02:00,979.69,Prod B,North
2020-01-15 03:03:00,319.22,Prod A,South
2020-01-15 03:04:00,956.77,Prod C,East
2020-01-15 03:05:00,157.25,Prod C,South
2020-01-15 03:06:00,766.36,Prod C,South
2020-01-15 03:07:00,636.56,Prod B,South
2020-01-15 03:08:00,818.73,Prod C,North
2020-01-15 03:09:00,38.4,Prod B,East
2020-01-15 03:10:00,87.35,Prod A,North
2020-01-15 03:11:00,79.0,Prod B,West
2020-01-15 03:12:00,597.03,Prod C,North
2020-01-15 03:13:00,606.91,Prod C,South
2020-01-15 03:14:00,907.04,Prod C,North
2020-01-15 03:15:00,472.93,Prod C,South
2020-01-15 03:16:00,77.37,Prod C,East
2020-01-15 03:17:00,217.43,Prod A,East
2020-01-15 03:18:00,17.99,Prod A,West
2020-01-15 03:19:00,778.95,Prod A,East
2020-01-15 03:20:00,817.44,Prod A,East
2020-01-15 03:21:00,997.96,Prod B,East
2020-01-15 03:22:00,418.07,Prod C,South
2020-01-15 03:23:00,29.11,Prod C,East
2020-01-15 03:24:00,242.38,Prod A,West
2020-01-15 03:25:00,591.89,Prod A,North
2020-01-15 03:26:00,962.32,Prod A,West
2020-01-15 03:27:00,112.54,Prod B,East
2020-01-15 03:28:00,130.36,Prod B,South
2020-01-15 03:29:00,704.74,Prod A,East
2020-01-15 03:30:00,670.53,Prod C,East
2020-01-15 03:31:00,258.0,Prod B,North
2020-01-15 03:32:00,815.01,Prod A,South
2020-01-15 03:33:00,137.49,Prod A,East
2020-01-15 03:34:00,926.48,Prod A,South
2020-01-15 03:35:00,209.02,Prod C,North
2020-01-15 03:36:00,90.54,Prod B,South
2020-01-15 03:37:00,346.13,Prod C,North
2020-01-15 03:38:00,195.96,Prod B,East
2020-01-15 03:39:00,531.67,Prod C,East
2020-01-15 03:40:00,689.98,Prod B,North
2020-01-15 03:41:00,496.01,Prod C,South
2020-01-15 03:42:00,664.0,Prod A,West
2020-01-15 03:43:00,371.27,Prod C,South
2020-01-15 03:44:00,37.64,Prod A,East
2020-01-15 03:45:00,974.32,Prod C,East
2020-01-15 03:46:00,821.22,Prod A,West
2020-01-15 03:47:00,82.68,Prod A,South
2020-01-15 03:48:00,454.68,Prod C,East
2020-01-15 03:49:00,638.67,Prod C,South
2020-01-15 03:50:00,198.69,Prod C,East
2020-01-15 03:51:00,582.21,Prod C,North
2020-01-15 03:52:00,538.31,Prod C,South
2020-01-15 03:53:00,216.18,Prod A,West
2020-01-15 03:54:00,149.8,Prod A,West
2020-01-15 03:55:00,761.37,Prod B,North
2020-01-15 03:56:00,329.36,Prod B,South
2020-01-15 03:57:00,251.6,Prod B,North
2020-01-15 03:58:00,740.5,Prod C,North
2020-01-15 03:59:00,738.71,Prod C,East
2020-01-15 04:00:00,283.64,Prod C,West
2020-01-15 04:01:00,873.84,Prod C,West
2020-01-15 04:02:00,691.37,Prod A,South
2020-01-15 04:03:00,352.31,Prod A,East
2020-01-15 04:04:00,433.21,Prod A,South
2020-01-15 04:05:00,729.44,Prod B,North
2020-01-15 04:06:00,219.47,Prod B,South
2020-01-15 04:07:00,474.07,Prod A,East
2020-01-15 04:08:00,657.02,Prod A,West
2020-01-15 04:09:00,544.1,Prod A,East
2020-01-15 04:10:00,612.25,Prod A,South
2020-01-15 04:11:00,550.75,Prod A,West
2020-01-15 04:12:00,207.24,Prod B,North
2020-01-15 04:13:00,416.1,Prod C,West
2020-01-15 04:14:00,536.67,Prod C,West
2020-01-15 04:15:00,782.26,Prod A,East
2020-01-15 04:16:00,657.37,Prod C,South
2020-01-15 04:17:00,432.33,Prod A,North
2020-01-15 04:18:00,974.66,Prod A,East
2020-01-15 04:19:00,116.72,Prod C,East
2020-01-15 04:20:00,214.74,Prod C,North
2020-01-15 04:21:00,347.9,Prod C,South
2020-01-15 04:22:00,236.29,Prod A,North
2020-01-15 04:23:00,629.19,Prod B,North
2020-01-15 04:24:00,49.16,Prod A,West
2020-01-15 04:25:00,185.66,Prod C,North
2020-01-15 04:26:00,300.41,Prod A,West
2020-01-15 04:27:00,686.51,Prod B,South
2020-01-15 04:28:00,877.11,Prod B,South
2020-01-15 04:29:00,800.51,Prod A,South
2020-01-15 04:30:00,190.26,Prod A,North
2020-01-15 04:31:00,569.75,Prod B,West
2020-01-15 04:32:00,39.72,Prod C,East
2020-01-15 04:33:00,317.43,Prod C,East
2020-01-15 04:34:00,807.92,Prod A,South
2020-01-15 04:35:00,462.1,Prod C,East
2020-01-15 04:36:00,158.44,Prod C,East
2020-01-15 04:37:00,444.17,Prod A,South
2020-01-15 04:38:00,206.05,Prod C,South
2020-01-15 04:39:00,399.26,Prod B,North
2020-01-15 04:40:00,492.96,Prod A,North
2020-01-15 04:41:00,356.06,Prod B,West
2020-01-15 04:42:00,937.6,Prod C,South
2020-01-15 04:43:00,566.9,Prod B,East
2020-01-15 04:44:00,844.46,Prod B,East
2020-01-15 04:45:00,763.12,Prod B,West
2020-01-15 04:46:00,664.55,Prod B,East
2020-01-15 04:47:00,501.92,Prod B,West
2020-01-15 04:48:00,12.15,Prod A,South
2020-01-15 04:49:00,617.33,Prod A,North
2020-01-15 04:50:00,362.4,Prod B,East
2020-01-15 04:51:00,126.58,Prod B,North
2020-01-15 04:52:00,450.18,Prod C,North
2020-01-15 04:53:00,738.2,Prod A,West
2020-01-15 04:54:00,962.06,Prod A,East
2020-01-15 04:55:00,380.36,Prod C,North
2020-01-15 04:56:00,547.3,Prod C,North
2020-01-15 04:57:00,852.73,Prod A,North
2020-01-15 04:58:00,340.66,Prod C,North
2020-01-15 04:59:00,150.83,Prod A,West
2020-01-15 05:00:00,289.06,Prod B,West
2020-01-15 05:01:00,900.13,Prod A,West
2020-01-15 05:02:00,167.8,Prod C,South
2020-01-15 05:03:00,335.93,Prod A,West
2020-01-15 05:04:00,469.99,Prod B,North
2020-01-15 05:05:00,848.64,Prod B,East
2020-01-15 05:06:00,938.34,Prod A,North
2020-01-15 05:07:00,431.55,Prod B,South
2020-01-15 05:08:00,932.63,Prod B,East
2020-01-15 05:09:00,169.84,Prod A,West
2020-01-15 05:10:00,165.28,Prod B,North
2020-01-15 05:11:00,949.76,Prod A,South
2020-01-15 05:12:00,514.58,Prod B,South
2020-01-15 05:13:00,194.05,Prod C,South
2020-01-15 05:14:00,493.11,Prod A,West
2020-01-15 05:15:00,785.38,Prod C,South
2020-01-15 05:16:00,828.65,Prod C,East
2020-01-15 05:17:00,865.33,Prod C,West
2020-01-15 05:18:00,573.88,Prod B,East
2020-01-15 05:19:00,868.28,Prod A,South
2020-01-15 05:20:00,514.93,Prod A,West
2020-01-15 05:21:00,610.99,Prod C,East
2020-01-15 05:22:00,761.13,Prod C,West
2020-01-15 05:23:00,431.18,Prod B,West
2020-01-15 05:24:00,82.85,Prod A,East
2020-01-15 05:25:00,356.66,Prod A,South
2020-01-15 05:26:00,627.7,Prod B,East
2020-01-15 05:27:00,200.41,Prod A,West
2020-01-15 05:28:00,156.9,Prod C,South
2020-01-15 05:29:00,300.15,Prod C,West
2020-01-15 05:30:00,41.79,Prod A,East
2020-01-15 05:31:00,745.99,Prod C,North
2020-01-15 05:32:00,266.13,Prod A,North
2020-01-15 05:33:00,133.0,Prod A,North
2020-01-15 05:34:00,702.14,Prod B,East
2020-01-15 05:35:00,844.5,Prod B,West
2020-01-15 05:36:00,29.68,Prod A,West
2020-01-15 05:37:00,241.26,Prod C,North
2020-01-15 05:38:00,945.78,Prod B,East
2020-01-15 05:39:00,391.4,Prod C,North
2020-01-15 05:40:00,939.21,Prod A,North
2020-01-15 05:41:00,281.47,Prod C,South
2020-01-15 05:42:00,225.89,Prod A,North
2020-01-15 05:43:00,221.97,Prod C,East
2020-01-15 05:44:00,94.38,Prod A,West
2020-01-15 05:45:00,897.47,Prod B,North
2020-01-15 05:46:00,980.04,Prod B,East
2020-01-15 05:47:00,954.96,Prod C,West
2020-01-15 05:48:00,853.51,Prod C,South
2020-01-15 05:49:00,848.42,Prod B,East
2020-01-15 05:50:00,664.47,Prod B,South
2020-01-15 05:51:00,827.95,Prod A,South
2020-01-15 05:52:00,216.26,Prod B,South
2020-01-15 05:53:00,394.03,Prod A,South
2020-01-15 05:54:00,644.43,Prod B,North
2020-01-15 05:55:00,876.02,Prod A,East
2020-01-15 05:56:00,663.86,Prod A,West
2020-01-15 05:57:00,840.63,Prod A,North
2020-01-15 05:58:00,479.21,Prod C,West
2020-01-15 05:59:00,720.13,Prod A,West
2020-01-15 06:00:00,980.18,Prod B,West
2020-01-15 06:01:00,161.95,Prod B,West
2020-01-15 06:02:00,927.65,Prod B,West
2020-01-15 06:03:00,527.14,Prod A,South
2020-01-15 06:04:00,646.79,Prod C,North
2020-01-15 06:05:00,879.09,Prod A,West
2020-01-15 06:06:00,415.56,Prod C,South
2020-01-15 06:07:00,424.51,Prod C,West
2020-01-15 06:08:00,531.91,Prod B,West
2020-01-15 06:09:00,28.91,Prod B,South
2020-01-15 06:10:00,501.7,Prod B,East
2020-01-15 06:11:00,298.18,Prod A,West
2020-01-15 06:12:00,928.67,Prod B,North
2020-01-15 06:13:00,96.86,Prod B,South
2020-01-15 06:14:00,464.73,Prod A,East
2020-01-15 06:15:00,947.99,Prod A,East
2020-01-15 06:16:00,902.02,Prod C,South
2020-01-15 06:17:00,704.33,Prod C,East
2020-01-15 06:18:00,593.47,Prod A,East
2020-01-15 06:19:00,287.92,Prod A,North
2020-01-15 06:20:00,373.29,Prod C,West
2020-01-15 06:21:00,99.23,Prod B,East
2020-01-15 06:22:00,788.25,Prod C,North
2020-01-15 06:23:00,330.63,Prod B,North
2020-01-15 06:24:00,671.1,Prod C,West
2020-01-15 06:25:00,364.02,Prod B,South
2020-01-15 06:26:00,469.69,Prod C,South
2020-01-15 06:27:00,559.45,Prod B,West
2020-01-15 06:28:00,803.83,Prod C,East
2020-01-15 06:29:00,219.04,Prod A,East
2020-01-15 06:30:00,404.78,Prod C,West
2020-01-15 06:31:00,138.78,Prod A,North
2020-01-15 06:32:00,85.0,Prod C,West
2020-01-15 06:33:00,608.63,Prod A,South
2020-01-15 06:34:00,197.2,Prod C,North
2020-01-15 06:35:00,69.2,Prod C,South
2020-01-15 06:36:00,898.13,Prod A,South
2020-01-15 06:37:00,538.97,Prod A,North
2020-01-15 06:38:00,143.28,Prod A,West
2020-01-15 06:39:00,62.89,Prod B,South
2020-01-15 06:40:00,128.66,Prod C,South
2020-01-15 06:41:00,476.62,Prod B,West
2020-01-15 06:42:00,671.78,Prod B,East
2020-01-15 06:43:00,644.87,Prod B,East
2020-01-15 06:44:00,152.98,Prod B,West
2020-01-15 06:45:00,637.15,Prod A,West
2020-01-15 06:46:00,410.82,Prod A,West
2020-01-15 06:47:00,470.1,Prod B,East
2020-01-15 06:48:00,803.42,Prod B,South
2020-01-15 06:49:00,339.17,Prod A,North
2020-01-15 06:50:00,155.53,Prod A,North
2020-01-15 06:51:00,874.72,Prod B,North
2020-01-15 06:52:00,220.01,Prod B,North
2020-01-15 06:53:00,301.09,Prod A,West
2020-01-15 06:54:00,709.52,Prod A,East
2020-01-15 06:55:00,686.71,Prod C,South
2020-01-15 06:56:00,802.4,Prod C,West
2020-01-15 06:57:00,192.03,Prod C,East
2020-01-15 06:58:00,358.76,Prod C,North
2020-01-15 06:59:00,134.62,Prod B,North
2020-01-15 07:00:00,545.63,Prod A,North
2020-01-15 07:01:00,299.64,Prod B,West
2020-01-15 07:02:00,692.05,Prod C,West
2020-01-15 07:03:00,10.34,Prod C,East
2020-01-15 07:04:00,69.09,Prod B,South
2020-01-15 07:05:00,438.23,Prod B,West
2020-01-15 07:06:00,958.6,Prod A,North
2020-01-15 07:07:00,891.94,Prod C,South
2020-01-15 07:08:00,994.07,Prod C,South
2020-01-15 07:09:00,422.66,Prod B,East
2020-01-15 07:10:00,56.1,Prod A,East
2020-01-15 07:11:00,312.9,Prod B,South
2020-01-15 07:12:00,679.01,Prod B,South
2020-01-15 07:13:00,143.81,Prod B,East
2020-01-15 07:14:00,306.97,Prod C,West
2020-01-15 07:15:00,65.6,Prod A,South
2020-01-15 07:16:00,480.22,Prod B,South
2020-01-15 07:17:00,216.83,Prod B,South
2020-01-15 07:18:00,100.34,Prod A,North
2020-01-15 07:19:00,417.1,Prod C,North
2020-01-15 07:20:00,357.71,Prod B,West
2020-01-15 07:21:00,542.14,Prod B,East
2020-01-15 07:22:00,751.55,Prod C,West
2020-01-15 07:23:00,121.44,Prod C,West
2020-01-15 07:24:00,793.21,Prod C,West
2020-01-15 07:25:00,36.03,Prod B,North
2020-01-15 07:26:00,448.67,Prod C,East
2020-01-15 07:27:00,591.56,Prod B,East
2020-01-15 07:28:00,957.43,Prod C,West
2020-01-15 07:29:00,578.18,Prod B,West
2020-01-15 07:30:00,167.16,Prod C,South
2020-01-15 07:31:00,522.37,Prod B,East
2020-01-15 07:32:00,401.83,Prod A,North
2020-01-15 07:33:00,484.56,Prod C,North
2020-01-15 07:34:00,205.13,Prod C,West
2020-01-15 07:35:00,505.82,Prod A,East
2020-01-15 07:36:00,158.54,Prod B,North
2020-01-15 07:37:00,746.6,Prod A,South
2020-01-15 07:38:00,597.97,Prod A,South
2020-01-15 07:39:00,87.74,Prod B,South
2020-01-15 07:40:00,890.72,Prod C,West
2020-01-15 07:41:00,620.22,Prod C,East
2020-01-15 07:42:00,322.95,Prod C,North
2020-01-15 07:43:00,55.19,Prod A,East
2020-01-15 07:44:00,635.9,Prod B,North
2020-01-15 07:45:00,379.71,Prod C,West
2020-01-15 07:46:00,908.54,Prod B,East
2020-01-15 07:47:00,44.53,Prod A,North
2020-01-15 07:48:00,48.71,Prod C,East
2020-01-15 07:49:00,949.81,Prod A,South
2020-01-15 07:50:00,965.23,Prod B,East
2020-01-15 07:51:00,37.46,Prod C,West
2020-01-15 07:52:00,718.87,Prod C,North
2020-01-15 07:53:00,229.28,Prod C,North
2020-01-15 07:54:00,704.38,Prod C,East
2020-01-15 07:55:00,870.05,Prod A,West
2020-01-15 07:56:00,109.82,Prod A,East
2020-01-15 07:57:00,246.38,Prod B,West
2020-01-15 07:58:00,33.84,Prod C,West
2020-01-15 07:59:00,53.39,Prod B,North
2020-01-15 08:00:00,39.32,Prod A,South
2020-01-15 08:01:00,802.68,Prod B,East
2020-01-15 08:02:00,305.31,Prod A,North
2020-01-15 08:03:00,498.28,Prod C,East
2020-01-15 08:04:00,789.97,Prod B,South
2020-01-15 08:05:00,499.99,Prod C,North
2020-01-15 08:06:00,434.9,Prod A,West
2020-01-15 08:07:00,21.46,Prod B,West
2020-01-15 08:08:00,572.36,Prod B,North
2020-01-15 08:09:00,133.5,Prod C,North
2020-01-15 08:10:00,767.0,Prod C,West
2020-01-15 08:11:00,265.16,Prod C,West
2020-01-15 08:12:00,677.45,Prod B,East
2020-01-15 08:13:00,649.76,Prod A,North
2020-01-15 08:14:00,620.51,Prod C,North
2020-01-15 08:15:00,274.28,Prod C,North
2020-01-15 08:16:00,274.42,Prod A,North
2020-01-15 08:17:00,864.42,Prod B,North
2020-01-15 08:18:00,22.68,Prod B,West
2020-01-15 08:19:00,189.71,Prod A,East
2020-01-15 08:20:00,614.07,Prod C,West
2020-01-15 08:21:00,818.88,Prod B,South
2020-01-15 08:22:00,364.76,Prod C,South
2020-01-15 08:23:00,656.91,Prod C,West
2020-01-15 08:24:00,561.58,Prod A,South
2020-01-15 08:25:00,73.89,Prod B,West
2020-01-15 08:26:00,625.53,Prod A,North
2020-01-15 08:27:00,815.76,Prod B,West
2020-01-15 08:28:00,992.52,Prod C,West
2020-01-15 08:29:00,39.34,Prod C,East
2020-01-15 08:30:00,663.46,Prod B,South
2020-01-15 08:31:00,420.4,Prod B,West
2020-01-15 08:32:00,19.69,Prod C,East
2020-01-15 08:33:00,618.22,Prod C,North
2020-01-15 08:34:00,131.2,Prod A,North
2020-01-15 08:35:00,384.78,Prod C,East
2020-01-15 08:36:00,268.75,Prod C,North
2020-01-15 08:37:00,367.55,Prod B,South
2020-01-15 08:38:00,497.77,Prod A,East
2020-01-15 08:39:00,365.62,Prod A,South
2020-01-15 08:40:00,557.2,Prod B,West
2020-01-15 08:41:00,246.26,Prod B,South
2020-01-15 08:42:00,639.01,Prod A,North
2020-01-15 08:43:00,855.23,Prod B,South
2020-01-15 08:44:00,231.83,Prod B,South
2020-01-15 08:45:00,512.8,Prod A,West
2020-01-15 08:46:00,652.2,Prod B,West
2020-01-15 08:47:00,568.98,Prod B,North
2020-01-15 08:48:00,371.99,Prod A,East
2020-01-15 08:49:00,645.78,Prod A,North
2020-01-15 08:50:00,37.96,Prod B,South
2020-01-15 08:51:00,376.21,Prod C,North
2020-01-15 08:52:00,537.29,Prod C,East
2020-01-15 08:53:00,30.41,Prod B,West
2020-01-15 08:54:00,512.57,Prod B,West
2020-01-15 08:55:00,657.71,Prod C,South
2020-01-15 08:56:00,761.62,Prod A,North
2020-01-15 08:57:00,122.24,Prod C,North
2020-01-15 08:58:00,990.66,Prod C,West
2020-01-15 08:59:00,610.11,Prod A,West
2020-01-15 09:00:00,369.56,Prod B,North
2020-01-15 09:01:00,256.6,Prod A,North
2020-01-15 09:02:00,577.17,Prod B,West
2020-01-15 09:03:00,882.89,Prod B,West
2020-01-15 09:04:00,525.36,Prod C,North
2020-01-15 09:05:00,664.86,Prod A,East
2020-01-15 09:06:00,364.12,Prod B,North
2020-01-15 09:07:00,394.27,Prod A,North
2020-01-15 09:08:00,293.31,Prod B,North
2020-01-15 09:09:00,708.58,Prod A,West
2020-01-15 09:10:00,365.6,Prod A,East
2020-01-15 09:11:00,198.81,Prod B,South
2020-01-15 09:12:00,375.71,Prod A,West
2020-01-15 09:13:00,855.29,Prod B,East
2020-01-15 09:14:00,740.87,Prod B,South
2020-01-15 09:15:00,341.29,Prod A,South
2020-01-15 09:16:00,907.74,Prod C,East
2020-01-15 09:17:00,84.08,Prod A,West
2020-01-15 09:18:00,59.26,Prod B,North
2020-01-15 09:19:00,136.2,Prod B,East
2020-01-15 09:20:00,125.29,Prod B,North
2020-01-15 09:21:00,96.96,Prod A,West
2020-01-15 09:22:00,664.73,Prod C,West
2020-01-15 09:23:00,604.83,Prod C,West
2020-01-15 09:24:00,651.13,Prod B,South
2020-01-15 09:25:00,691.48,Prod B,West
2020-01-15 09:26:00,759.31,Prod C,South
2020-01-15 09:27:00,215.11,Prod B,South
2020-01-15 09:28:00,626.08,Prod B,North
2020-01-15 09:29:00,584.25,Prod B,South
2020-01-15 09:30:00,944.22,Prod B,South
2020-01-15 09:31:00,240.04,Prod C,West
2020-01-15 09:32:00,68.14,Prod C,South
2020-01-15 09:33:00,656.96,Prod C,West
2020-01-15 09:34:00,742.77,Prod A,West
2020-01-15 09:35:00,290.36,Prod C,South
2020-01-15 09:36:00,575.14,Prod B,North
2020-01-15 09:37:00,68.94,Prod A,South
2020-01-15 09:38:00,960.44,Prod B,North
2020-01-15 09:39:00,118.83,Prod B,North
2020-01-15 09:40:00,76.89,Prod A,North
2020-01-15 09:41:00,53.67,Prod B,East
2020-01-15 09:42:00,433.0,Prod B,East
2020-01-15 09:43:00,106.19,Prod A,South
2020-01-15 09:44:00,747.2,Prod C,West
2020-01-15 09:45:00,899.89,Prod B,South
2020-01-15 09:46:00,267.62,Prod C,West
2020-01-15 09:47:00,632.49,Prod B,East
2020-01-15 09:48:00,51.92,Prod B,West
2020-01-15 09:49:00,392.7,Prod B,North
2020-01-15 09:50:00,300.01,Prod A,North
2020-01-15 09:51:00,236.33,Prod C,South
2020-01-15 09:52:00,648.28,Prod B,North
2020-01-15 09:53:00,138.93,Prod C,North
2020-01-15 09:54:00,862.1,Prod B,South
2020-01-15 09:55:00,668.19,Prod A,South
2020-01-15 09:56:00,713.63,Prod C,West
2020-01-15 09:57:00,935.99,Prod A,South
2020-01-15 09:58:00,942.95,Prod C,South
2020-01-15 09:59:00,556.14,Prod C,South
2020-01-15 10:00:00,500.43,Prod C,East
2020-01-15 10:01:00,342.03,Prod B,South
2020-01-15 10:02:00,718.42,Prod A,South
2020-01-15 10:03:00,542.83,Prod B,West
2020-01-15 10:04:00,933.55,Prod B,West
2020-01-15 10:05:00,246.24,Prod A,South
2020-01-15 10:06:00,317.15,Prod C,South
2020-01-15 10:07:00,322.93,Prod A,North
2020-01-15 10:08:00,807.94,Prod B,East
2020-01-15 10:09:00,108.05,Prod B,North
2020-01-15 10:10:00,461.09,Prod C,West
2020-01-15 10:11:00,433.3,Prod B,East
2020-01-15 10:12:00,82.41,Prod B,South
2020-01-15 10:13:00,416.69,Prod B,North
2020-01-15 10:14:00,518.24,Prod B,East
2020-01-15 10:15:00,74.45,Prod B,North
2020-01-15 10:16:00,514.76,Prod B,East
2020-01-15 10:17:00,959.65,Prod A,East
2020-01-15 10:18:00,979.13,Prod B,East
2020-01-15 10:19:00,536.36,Prod C,West
2020-01-15 10:20:00,519.95,Prod C,West
2020-01-15 10:21:00,292.65,Prod A,North
2020-01-15 10:22:00,997.14,Prod B,North
2020-01-15 10:23:00,281.49,Prod A,North
2020-01-15 10:24:00,458.37,Prod A,North
2020-01-15 10:25:00,12.9,Prod C,South
2020-01-15 10:26:00,355.74,Prod C,West
2020-01-15 10:27:00,80.73,Prod A,South
2020-01-15 10:28:00,746.39,Prod B,South
2020-01-15 10:29:00,565.4,Prod C,West
2020-01-15 10:30:00,576.45,Prod B,West
2020-01-15 10:31:00,293.65,Prod B,North
2020-01-15 10:32:00,816.75,Prod A,South
2020-01-15 10:33:00,13.24,Prod A,West
2020-01-15 10:34:00,340.27,Prod B,West
2020-01-15 10:35:00,662.9,Prod C,South
2020-01-15 10:36:00,908.84,Prod C,South
2020-01-15 10:37:00,242.27,Prod C,North
2020-01-15 10:38:00,545.69,Prod C,West
2020-01-15 10:39:00,542.61,Prod B,South
2020-01-15 10:40:00,875.43,Prod C,South
2020-01-15 10:41:00,60.01,Prod C,South
2020-01-15 10:42:00,430.23,Prod A,East
2020-01-15 10:43:00,190.64,Prod C,North
2020-01-15 10:44:00,31.32,Prod A,West
2020-01-15 10:45:00,155.56,Prod C,East
2020-01-15 10:46:00,976.71,Prod A,West
2020-01-15 10:47:00,222.7,Prod B,East
2020-01-15 10:48:00,935.68,Prod C,West
2020-01-15 10:49:00,213.2,Prod A,North
2020-01-15 10:50:00,931.98,Prod C,West
2020-01-15 10:51:00,658.07,Prod B,East
2020-01-15 10:52:00,122.09,Prod B,East
2020-01-15 10:53:00,586.1,Prod B,West
2020-01-15 10:54:00,325.33,Prod B,West
2020-01-15 10:55:00,389.32,Prod C,West
2020-01-15 10:56:00,445.77,Prod B,West
