checkout_timestamp,cart_id,item_name,product_category,gmv,discount_percent,shipping_state,customer_email_domain,source_medium
2023-01-12 00:00:00,CART-1528,Gaming Mouse,Peripherals,212.93,10,FL,gmail.com,direct
2023-01-12 00:30:00,CART-1529,Gaming Mouse,Peripherals,126.42,0,FL,gmail.com,google/cpc
2023-01-12 01:00:00,CART-1530,Gaming Mouse,Audio,231.58,15,FL,gmail.com,direct
2023-01-12 01:30:00,CART-1531,Wireless Earbuds,Peripherals,187.13,10,TX,yahoo.com,facebook/social
2023-01-12 02:00:00,CART-1532,Phone Case,Audio,69.45,10,IL,gmail.com,direct
2023-01-12 02:30:00,CART-1533,Phone Case,Accessories,132.05,10,CA,outlook.com,email
2023-01-12 03:00:00,CART-1534,Wireless Earbuds,Peripherals,246.15,10,NY,gmail.com,facebook/social
2023-01-12 03:30:00,CART-1535,Phone Case,Accessories,206.48,20,NY,yahoo.com,email
2023-01-12 04:00:00,CART-1536,Gaming Mouse,Peripherals,56.61,0,TX,gmail.com,email
2023-01-12 04:30:00,CART-1537,Phone Case,Accessories,41.69,0,IL,outlook.com,email
2023-01-12 05:00:00,CART-1538,Mechanical Keyboard,Peripherals,40.81,20,IL,gmail.com,email
2023-01-12 05:30:00,CART-1539,Phone Case,Audio,206.32,15,CA,yahoo.com,email
2023-01-12 06:00:00,CART-1540,Phone Case,Audio,45.11,20,FL,gmail.com,direct
2023-01-12 06:30:00,CART-1541,Gaming Mouse,Audio,44.73,15,TX,yahoo.com,google/cpc
2023-01-12 07:00:00,CART-1542,Wireless Earbuds,Accessories,131.37,0,IL,outlook.com,direct
2023-01-12 07:30:00,CART-1543,Gaming Mouse,Audio,52.29,20,NY,yahoo.com,direct
2023-01-12 08:00:00,CART-1544,Wireless Earbuds,Accessories,55.62,15,FL,yahoo.com,email
2023-01-12 08:30:00,CART-1545,Mechanical Keyboard,Accessories,220.1,0,FL,yahoo.com,google/cpc
2023-01-12 09:00:00,CART-1546,Phone Case,Peripherals,16.15,20,CA,outlook.com,email
2023-01-12 09:30:00,CART-1547,Phone Case,Peripherals,95.97,20,FL,gmail.com,facebook/social
2023-01-12 10:00:00,CART-1548,Phone Case,Peripherals,18.03,15,CA,outlook.com,email
2023-01-12 10:30:00,CART-1549,Mechanical Keyboard,Audio,232.44,0,CA,outlook.com,google/cpc
2023-01-12 11:00:00,CART-1550,Phone Case,Audio,220.18,0,NY,outlook.com,facebook/social
2023-01-12 11:30:00,CART-1551,Mechanical Keyboard,Audio,163.19,15,IL,gmail.com,facebook/social
2023-01-12 12:00:00,CART-1552,Gaming Mouse,Audio,70.24,0,IL,gmail.com,google/cpc
2023-01-12 12:30:00,CART-1553,Phone Case,Audio,147.59,15,IL,yahoo.com,email
2023-01-12 13:00:00,CART-1554,Phone Case,Accessories,229.38,20,TX,gmail.com,direct
2023-01-12 13:30:00,CART-1555,Gaming Mouse,Accessories,245.37,15,FL,outlook.com,facebook/social
2023-01-12 14:00:00,CART-1556,Gaming Mouse,Accessories,42.54,15,FL,gmail.com,google/cpc
2023-01-12 14:30:00,CART-1557,Phone Case,Accessories,97.76,15,CA,yahoo.com,direct
2023-01-12 15:00:00,CART-1558,Gaming Mouse,Audio,142.14,10,CA,gmail.com,facebook/social
2023-01-12 15:30:00,CART-1559,Gaming Mouse,Accessories,125.23,15,CA,yahoo.com,direct
2023-01-12 16:00:00,CART-1560,Phone Case,Audio,176.42,0,IL,yahoo.com,email
2023-01-12 16:30:00,CART-1561,Phone Case,Accessories,120.61,0,CA,outlook.com,google/cpc
2023-01-12 17:00:00,CART-1562,Wireless Earbuds,Audio,73.12,10,CA,gmail.com,email
2023-01-12 17:30:00,CART-1563,Gaming Mouse,Accessories,114.66,10,CA,outlook.com,email
2023-01-12 18:00:00,CART-1564,Wireless Earbuds,Audio,55.68,15,IL,outlook.com,google/cpc
2023-01-12 18:30:00,CART-1565,Gaming Mouse,Accessories,206.24,15,TX,outlook.com,direct
2023-01-12 19:00:00,CART-1566,Wireless Earbuds,Audio,77.69,15,NY,yahoo.com,direct
2023-01-12 19:30:00,CART-1567,Wireless Earbuds,Accessories,36.81,15,NY,yahoo.com,google/cpc
2023-01-12 20:00:00,CART-1568,Wireless Earbuds,Accessories,24.29,0,CA,yahoo.com,facebook/social
2023-01-12 20:30:00,CART-1569,Phone Case,Audio,247.77,0,IL,outlook.com,google/cpc
2023-01-12 21:00:00,CART-1570,Phone Case,Accessories,32.69,20,CA,yahoo.com,google/cpc
2023-01-12 21:30:00,CART-1571,Wireless Earbuds,Accessories,112.92,20,NY,gmail.com,email
2023-01-12 22:00:00,CART-1572,Wireless Earbuds,Accessories,138.59,15,NY,gmail.com,facebook/social
2023-01-12 22:30:00,CART-1573,Gaming Mouse,Audio,23.43,20,IL,outlook.com,email
2023-01-12 23:00:00,CART-1574,Gaming Mouse,Accessories,26.29,0,CA,yahoo.com,direct
2023-01-12 23:30:00,CART-1575,Phone Case,Audio,117.74,0,TX,yahoo.com,email
2023-01-13 00:00:00,CART-1576,Gaming Mouse,Accessories,19.29,15,TX,gmail.com,email
2023-01-13 00:30:00,CART-1577,Mechanical Keyboard,Accessories,184.95,0,NY,gmail.com,direct
2023-01-13 01:00:00,CART-1578,Gaming Mouse,Accessories,53.61,10,CA,yahoo.com,email
2023-01-13 01:30:00,CART-1579,Mechanical Keyboard,Accessories,82.37,20,NY,yahoo.com,direct
2023-01-13 02:00:00,CART-1580,Gaming Mouse,Accessories,219.94,10,FL,outlook.com,facebook/social
2023-01-13 02:30:00,CART-1581,Mechanical Keyboard,Audio,56.66,0,TX,outlook.com,facebook/social
2023-01-13 03:00:00,CART-1582,Phone Case,Accessories,219.32,15,TX,outlook.com,direct
2023-01-13 03:30:00,CART-1583,Mechanical Keyboard,Audio,106.33,15,FL,yahoo.com,email
2023-01-13 04:00:00,CART-1584,Mechanical Keyboard,Audio,132.57,15,TX,gmail.com,google/cpc
2023-01-13 04:30:00,CART-1585,Mechanical Keyboard,Peripherals,113.29,20,TX,outlook.com,google/cpc
2023-01-13 05:00:00,CART-1586,Mechanical Keyboard,Peripherals,98.32,0,IL,yahoo.com,direct
2023-01-13 05:30:00,CART-1587,Phone Case,Audio,235.93,15,NY,yahoo.com,google/cpc
2023-01-13 06:00:00,CART-1588,Gaming Mouse,Audio,165.61,0,IL,outlook.com,google/cpc
2023-01-13 06:30:00,CART-1589,Wireless Earbuds,Accessories,139.57,15,FL,gmail.com,email
2023-01-13 07:00:00,CART-1590,Gaming Mouse,Audio,110.26,15,CA,outlook.com,facebook/social
2023-01-13 07:30:00,CART-1591,Gaming Mouse,Audio,99.08,15,NY,outlook.com,google/cpc
2023-01-13 08:00:00,CART-1592,Phone Case,Audio,68.33,20,CA,yahoo.com,direct
2023-01-13 08:30:00,CART-1593,Phone Case,Accessories,121.1,20,FL,gmail.com,facebook/social
2023-01-13 09:00:00,CART-1594,Mechanical Keyboard,Audio,207.89,15,FL,yahoo.com,email
2023-01-13 09:30:00,CART-1595,Mechanical Keyboard,Audio,64.97,0,CA,gmail.com,email
2023-01-13 10:00:00,CART-1596,Wireless Earbuds,Audio,89.51,20,CA,outlook.com,direct
2023-01-13 10:30:00,CART-1597,Phone Case,Audio,165.58,0,CA,outlook.com,direct
2023-01-13 11:00:00,CART-1598,Phone Case,Peripherals,67.87,20,FL,outlook.com,email
2023-01-13 11:30:00,CART-1599,Wireless Earbuds,Audio,85.92,0,NY,gmail.com,google/cpc
2023-01-13 12:00:00,CART-1600,Wireless Earbuds,Peripherals,16.62,15,IL,gmail.com,facebook/social
2023-01-13 12:30:00,CART-1601,Gaming Mouse,Peripherals,168.29,0,CA,gmail.com,email
2023-01-13 13:00:00,CART-1602,Phone Case,Accessories,182.64,15,NY,gmail.com,facebook/social
2023-01-13 13:30:00,CART-1603,Wireless Earbuds,Accessories,158.99,15,IL,yahoo.com,facebook/social
2023-01-13 14:00:00,CART-1604,Mechanical Keyboard,Peripherals,241.48,10,IL,gmail.com,direct
2023-01-13 14:30:00,CART-1605,Mechanical Keyboard,Peripherals,244.06,10,NY,yahoo.com,facebook/social
2023-01-13 15:00:00,CART-1606,Gaming Mouse,Audio,69.98,15,FL,yahoo.com,direct
2023-01-13 15:30:00,CART-1607,Wireless Earbuds,Audio,63.73,15,IL,yahoo.com,google/cpc
2023-01-13 16:00:00,CART-1608,Gaming Mouse,Accessories,162.05,20,IL,yahoo.com,email
2023-01-13 16:30:00,CART-1609,Mechanical Keyboard,Peripherals,28.63,20,NY,yahoo.com,facebook/social
2023-01-13 17:00:00,CART-1610,Gaming Mouse,Accessories,51.1,0,NY,gmail.com,direct
2023-01-13 17:30:00,CART-1611,Wireless Earbuds,Audio,90.74,15,TX,gmail.com,google/cpc
2023-01-13 18:00:00,CART-1612,Mechanical Keyboard,Audio,45.82,0,NY,yahoo.com,google/cpc
2023-01-13 18:30:00,CART-1613,Wireless Earbuds,Audio,64.13,15,FL,gmail.com,email
2023-01-13 19:00:00,CART-1614,Gaming Mouse,Audio,67.76,15,CA,gmail.com,direct
2023-01-13 19:30:00,CART-1615,Phone Case,Accessories,153.9,10,CA,gmail.com,direct
2023-01-13 20:00:00,CART-1616,Wireless Earbuds,Peripherals,158.91,10,FL,gmail.com,direct
2023-01-13 20:30:00,CART-1617,Mechanical Keyboard,Accessories,129.07,0,FL,gmail.com,google/cpc
2023-01-13 21:00:00,CART-1618,Wireless Earbuds,Accessories,133.0,0,CA,gmail.com,email
2023-01-13 21:30:00,CART-1619,Gaming Mouse,Accessories,120.45,0,FL,yahoo.com,facebook/social
2023-01-13 22:00:00,CART-1620,Gaming Mouse,Audio,128.49,20,CA,gmail.com,facebook/social
2023-01-13 22:30:00,CART-1621,Phone Case,Peripherals,242.93,10,IL,outlook.com,direct
2023-01-13 23:00:00,CART-1622,Phone Case,Accessories,238.5,10,CA,gmail.com,google/cpc
2023-01-13 23:30:00,CART-1623,Mechanical Keyboard,Peripherals,69.31,15,FL,gmail.com,google/cpc
2023-01-14 00:00:00,CART-1624,Phone Case,Peripherals,106.28,0,IL,outlook.com,google/cpc
2023-01-14 00:30:00,CART-1625,Gaming Mouse,Peripherals,204.94,0,CA,outlook.com,email
2023-01-14 01:00:00,CART-1626,Mechanical Keyboard,Accessories,243.37,10,CA,gmail.com,direct
2023-01-14 01:30:00,CART-1627,Gaming Mouse,Accessories,194.35,20,CA,outlook.com,email
2023-01-14 02:00:00,CART-1628,Mechanical Keyboard,Peripherals,46.34,10,CA,gmail.com,facebook/social
2023-01-14 02:30:00,CART-1629,Wireless Earbuds,Audio,249.36,0,TX,yahoo.com,email
2023-01-14 03:00:00,CART-1630,Phone Case,Accessories,176.45,10,FL,outlook.com,direct
2023-01-14 03:30:00,CART-1631,Wireless Earbuds,Accessories,233.91,0,FL,gmail.com,direct
2023-01-14 04:00:00,CART-1632,Gaming Mouse,Peripherals,199.75,0,IL,yahoo.com,facebook/social
2023-01-14 04:30:00,CART-1633,Phone Case,Accessories,65.52,20,IL,yahoo.com,facebook/social
2023-01-14 05:00:00,CART-1634,Mechanical Keyboard,Audio,225.88,10,TX,yahoo.com,direct
2023-01-14 05:30:00,CART-1635,Gaming Mouse,Peripherals,88.37,15,IL,yahoo.com,google/cpc
2023-01-14 06:00:00,CART-1636,Phone Case,Accessories,121.15,20,NY,outlook.com,google/cpc
2023-01-14 06:30:00,CART-1637,Gaming Mouse,Audio,172.01,10,TX,gmail.com,google/cpc
2023-01-14 07:00:00,CART-1638,Gaming Mouse,Accessories,61.33,20,IL,gmail.com,direct
2023-01-14 07:30:00,CART-1639,Gaming Mouse,Accessories,205.16,15,NY,gmail.com,facebook/social
2023-01-14 08:00:00,CART-1640,Gaming Mouse,Accessories,87.91,15,TX,yahoo.com,direct
2023-01-14 08:30:00,CART-1641,Mechanical Keyboard,Accessories,217.46,20,TX,gmail.com,direct
2023-01-14 09:00:00,CART-1642,Wireless Earbuds,Accessories,136.22,0,NY,yahoo.com,facebook/social
2023-01-14 09:30:00,CART-1643,Wireless Earbuds,Peripherals,18.55,0,TX,yahoo.com,email
2023-01-14 10:00:00,CART-1644,Gaming Mouse,Audio,105.29,15,CA,gmail.com,direct
2023-01-14 10:30:00,CART-1645,Gaming Mouse,Audio,184.95,15,FL,yahoo.com,email
2023-01-14 11:00:00,CART-1646,Gaming Mouse,Peripherals,63.24,10,IL,gmail.com,email
2023-01-14 11:30:00,CART-1647,Mechanical Keyboard,Audio,91.38,0,IL,yahoo.com,direct
2023-01-14 12:00:00,CART-1648,Wireless Earbuds,Audio,190.22,10,IL,gmail.com,google/cpc
2023-01-14 12:30:00,CART-1649,Wireless Earbuds,Peripherals,58.61,0,FL,yahoo.com,google/cpc
2023-01-14 13:00:00,CART-1650,Gaming Mouse,Accessories,56.13,15,FL,gmail.com,email
2023-01-14 13:30:00,CART-1651,Gaming Mouse,Audio,195.45,20,FL,yahoo.com,facebook/social
2023-01-14 14:00:00,CART-1652,Phone Case,Peripherals,176.08,0,CA,yahoo.com,email
2023-01-14 14:30:00,CART-1653,Wireless Earbuds,Peripherals,63.48,15,TX,yahoo.com,direct
2023-01-14 15:00:00,CART-1654,Wireless Earbuds,Accessories,180.99,20,FL,outlook.com,email
2023-01-14 15:30:00,CART-1655,Mechanical Keyboard,Accessories,126.59,15,IL,outlook.com,direct
2023-01-14 16:00:00,CART-1656,Mechanical Keyboard,Peripherals,239.2,0,TX,yahoo.com,facebook/social
2023-01-14 16:30:00,CART-1657,Mechanical Keyboard,Accessories,173.26,20,FL,outlook.com,direct
2023-01-14 17:00:00,CART-1658,Gaming Mouse,Audio,23.02,20,CA,outlook.com,google/cpc
2023-01-14 17:30:00,CART-1659,Wireless Earbuds,Accessories,117.09,15,IL,yahoo.com,direct
2023-01-14 18:00:00,CART-1660,Phone Case,Audio,153.83,20,IL,gmail.com,email
2023-01-14 18:30:00,CART-1661,Gaming Mouse,Peripherals,198.79,15,IL,gmail.com,direct
2023-01-14 19:00:00,CART-1662,Mechanical Keyboard,Audio,102.38,10,IL,gmail.com,facebook/social
2023-01-14 19:30:00,CART-1663,Gaming Mouse,Peripherals,109.32,0,NY,outlook.com,direct
2023-01-14 20:00:00,CART-1664,Mechanical Keyboard,Accessories,195.41,15,IL,outlook.com,google/cpc
2023-01-14 20:30:00,CART-1665,Wireless Earbuds,Peripherals,214.26,20,IL,yahoo.com,direct
2023-01-14 21:00:00,CART-1666,Gaming Mouse,Accessories,220.69,10,NY,yahoo.com,google/cpc
2023-01-14 21:30:00,CART-1667,Gaming Mouse,Accessories,233.74,20,IL,yahoo.com,google/cpc
2023-01-14 22:00:00,CART-1668,Phone Case,Accessories,129.06,15,IL,gmail.com,email
2023-01-14 22:30:00,CART-1669,Phone Case,Accessories,160.11,0,TX,outlook.com,facebook/social
2023-01-14 23:00:00,CART-1670,Phone Case,Audio,143.76,0,TX,outlook.com,direct
2023-01-14 23:30:00,CART-1671,Gaming Mouse,Accessories,210.86,15,IL,outlook.com,email
2023-01-15 00:00:00,CART-1672,Phone Case,Audio,200.88,0,TX,outlook.com,google/cpc
2023-01-15 00:30:00,CART-1673,Phone Case,Peripherals,212.61,20,FL,outlook.com,direct
2023-01-15 01:00:00,CART-1674,Phone Case,Audio,108.19,20,CA,gmail.com,google/cpc
2023-01-15 01:30:00,CART-1675,Phone Case,Accessories,173.46,10,NY,gmail.com,email
2023-01-15 02:00:00,CART-1676,Mechanical Keyboard,Peripherals,72.13,10,TX,yahoo.com,email
2023-01-15 02:30:00,CART-1677,Phone Case,Accessories,223.04,0,IL,gmail.com,google/cpc
2023-01-15 03:00:00,CART-1678,Gaming Mouse,Audio,28.89,10,FL,gmail.com,direct
2023-01-15 03:30:00,CART-1679,Wireless Earbuds,Accessories,200.11,20,FL,outlook.com,direct
2023-01-15 04:00:00,CART-1680,Gaming Mouse,Audio,58.65,0,NY,outlook.com,direct
2023-01-15 04:30:00,CART-1681,Phone Case,Peripherals,98.05,0,CA,gmail.com,email
2023-01-15 05:00:00,CART-1682,Gaming Mouse,Accessories,194.74,0,NY,yahoo.com,email
2023-01-15 05:30:00,CART-1683,Gaming Mouse,Peripherals,244.92,15,NY,outlook.com,google/cpc
2023-01-15 06:00:00,CART-1684,Phone Case,Audio,236.17,0,NY,yahoo.com,direct
2023-01-15 06:30:00,CART-1685,Phone Case,Peripherals,27.34,0,FL,outlook.com,email
2023-01-15 07:00:00,CART-1686,Gaming Mouse,Peripherals,165.18,20,TX,outlook.com,facebook/social
2023-01-15 07:30:00,CART-1687,Mechanical Keyboard,Audio,214.8,10,IL,gmail.com,google/cpc
2023-01-15 08:00:00,CART-1688,Mechanical Keyboard,Peripherals,46.68,20,CA,yahoo.com,facebook/social
2023-01-15 08:30:00,CART-1689,Mechanical Keyboard,Peripherals,72.04,10,FL,gmail.com,facebook/social
2023-01-15 09:00:00,CART-1690,Mechanical Keyboard,Peripherals,50.17,15,TX,gmail.com,email
2023-01-15 09:30:00,CART-1691,Gaming Mouse,Peripherals,42.35,10,NY,gmail.com,direct
2023-01-15 10:00:00,CART-1692,Mechanical Keyboard,Peripherals,101.65,20,IL,yahoo.com,google/cpc
2023-01-15 10:30:00,CART-1693,Phone Case,Audio,113.95,20,NY,yahoo.com,email
2023-01-15 11:00:00,CART-1694,Phone Case,Peripherals,185.97,0,FL,outlook.com,google/cpc
2023-01-15 11:30:00,CART-1695,Gaming Mouse,Audio,215.14,0,FL,outlook.com,google/cpc
2023-01-15 12:00:00,CART-1696,Mechanical Keyboard,Peripherals,171.05,10,TX,gmail.com,direct
2023-01-15 12:30:00,CART-1697,Mechanical Keyboard,Accessories,207.66,20,CA,yahoo.com,facebook/social
2023-01-15 13:00:00,CART-1698,Phone Case,Accessories,154.17,0,NY,outlook.com,email
2023-01-15 13:30:00,CART-1699,Mechanical Keyboard,Peripherals,104.4,15,FL,yahoo.com,direct
2023-01-15 14:00:00,CART-1700,Phone Case,Audio,193.7,10,FL,outlook.com,facebook/social
2023-01-15 14:30:00,CART-1701,Gaming Mouse,Peripherals,242.39,10,NY,outlook.com,email
2023-01-15 15:00:00,CART-1702,Gaming Mouse,Accessories,80.21,20,CA,outlook.com,google/cpc
2023-01-15 15:30:00,CART-1703,Mechanical Keyboard,Audio,49.99,20,TX,outlook.com,direct
2023-01-15 16:00:00,CART-1704,Gaming Mouse,Accessories,149.56,0,FL,gmail.com,email
2023-01-15 16:30:00,CART-1705,Wireless Earbuds,Accessories,101.53,15,NY,outlook.com,google/cpc
2023-01-15 17:00:00,CART-1706,Gaming Mouse,Audio,123.62,20,NY,yahoo.com,google/cpc
2023-01-15 17:30:00,CART-1707,Wireless Earbuds,Audio,219.44,0,FL,outlook.com,google/cpc
2023-01-15 18:00:00,CART-1708,Wireless Earbuds,Accessories,104.31,15,CA,outlook.com,facebook/social
2023-01-15 18:30:00,CART-1709,Phone Case,Audio,77.38,10,FL,yahoo.com,google/cpc
2023-01-15 19:00:00,CART-1710,Phone Case,Audio,41.42,20,TX,yahoo.com,email
2023-01-15 19:30:00,CART-1711,Gaming Mouse,Audio,115.55,20,IL,gmail.com,email
2023-01-15 20:00:00,CART-1712,Phone Case,Accessories,212.95,10,TX,yahoo.com,google/cpc
2023-01-15 20:30:00,CART-1713,Phone Case,Audio,175.66,20,TX,yahoo.com,direct
2023-01-15 21:00:00,CART-1714,Gaming Mouse,Audio,24.22,10,FL,yahoo.com,google/cpc
2023-01-15 21:30:00,CART-1715,Mechanical Keyboard,Accessories,49.22,20,NY,gmail.com,google/cpc
2023-01-15 22:00:00,CART-1716,Mechanical Keyboard,Peripherals,52.2,15,NY,outlook.com,google/cpc
2023-01-15 22:30:00,CART-1717,Wireless Earbuds,Accessories,67.97,15,IL,outlook.com,email
2023-01-15 23:00:00,CART-1718,Phone Case,Peripherals,232.82,0,IL,outlook.com,email
2023-01-15 23:30:00,CART-1719,Phone Case,Audio,204.99,15,TX,outlook.com,facebook/social
2023-01-16 00:00:00,CART-1720,Gaming Mouse,Peripherals,124.39,10,IL,yahoo.com,facebook/social
2023-01-16 00:30:00,CART-1721,Mechanical Keyboard,Audio,115.15,15,CA,yahoo.com,direct
2023-01-16 01:00:00,CART-1722,Wireless Earbuds,Audio,179.43,0,NY,yahoo.com,email
2023-01-16 01:30:00,CART-1723,Mechanical Keyboard,Peripherals,59.55,0,TX,yahoo.com,facebook/social
2023-01-16 02:00:00,CART-1724,Wireless Earbuds,Audio,230.31,10,TX,yahoo.com,direct
2023-01-16 02:30:00,CART-1725,Phone Case,Peripherals,116.34,10,FL,outlook.com,email
2023-01-16 03:00:00,CART-1726,Mechanical Keyboard,Accessories,91.55,10,FL,outlook.com,google/cpc
2023-01-16 03:30:00,CART-1727,Gaming Mouse,Accessories,242.33,20,IL,gmail.com,facebook/social
2023-01-16 04:00:00,CART-1728,Wireless Earbuds,Accessories,25.06,0,IL,gmail.com,direct
2023-01-16 04:30:00,CART-1729,Mechanical Keyboard,Peripherals,53.48,15,NY,yahoo.com,email
2023-01-16 05:00:00,CART-1730,Phone Case,Accessories,84.47,20,NY,outlook.com,facebook/social
2023-01-16 05:30:00,CART-1731,Gaming Mouse,Audio,164.22,20,CA,yahoo.com,direct
2023-01-16 06:00:00,CART-1732,Wireless Earbuds,Accessories,25.28,20,NY,gmail.com,facebook/social
2023-01-16 06:30:00,CART-1733,Gaming Mouse,Accessories,201.29,20,IL,outlook.com,facebook/social
2023-01-16 07:00:00,CART-1734,Phone Case,Peripherals,210.16,15,IL,yahoo.com,google/cpc
2023-01-16 07:30:00,CART-1735,Mechanical Keyboard,Peripherals,44.74,0,FL,outlook.com,google/cpc
2023-01-16 08:00:00,CART-1736,Gaming Mouse,Audio,218.99,20,NY,gmail.com,direct
2023-01-16 08:30:00,CART-1737,Gaming Mouse,Peripherals,55.0,15,TX,outlook.com,direct
2023-01-16 09:00:00,CART-1738,Mechanical Keyboard,Accessories,231.46,15,NY,outlook.com,direct
2023-01-16 09:30:00,CART-1739,Wireless Earbuds,Accessories,114.52,15,FL,gmail.com,google/cpc
2023-01-16 10:00:00,CART-1740,Gaming Mouse,Audio,156.31,10,FL,outlook.com,facebook/social
2023-01-16 10:30:00,CART-1741,Gaming Mouse,Audio,30.55,15,IL,outlook.com,facebook/social
2023-01-16 11:00:00,CART-1742,Gaming Mouse,Audio,164.18,15,CA,gmail.com,direct
2023-01-16 11:30:00,CART-1743,Wireless Earbuds,Peripherals,59.23,10,FL,yahoo.com,direct
2023-01-16 12:00:00,CART-1744,Phone Case,Audio,185.53,10,NY,outlook.com,google/cpc
2023-01-16 12:30:00,CART-1745,Mechanical Keyboard,Accessories,223.08,10,TX,yahoo.com,google/cpc
2023-01-16 13:00:00,CART-1746,Wireless Earbuds,Accessories,209.82,10,CA,yahoo.com,direct
2023-01-16 13:30:00,CART-1747,Phone Case,Audio,77.24,20,TX,yahoo.com,email
2023-01-16 14:00:00,CART-1748,Mechanical Keyboard,Accessories,88.98,0,FL,yahoo.com,google/cpc
2023-01-16 14:30:00,CART-1749,Phone Case,Peripherals,78.72,0,NY,outlook.com,facebook/social
2023-01-16 15:00:00,CART-1750,Phone Case,Accessories,201.68,0,IL,yahoo.com,facebook/social
2023-01-16 15:30:00,CART-1751,Gaming Mouse,Accessories,156.37,20,TX,gmail.com,email
2023-01-16 16:00:00,CART-1752,Wireless Earbuds,Audio,103.41,0,FL,gmail.com,direct
2023-01-16 16:30:00,CART-1753,Gaming Mouse,Peripherals,45.51,15,FL,gmail.com,direct
2023-01-16 17:00:00,CART-1754,Phone Case,Accessories,186.72,10,TX,outlook.com,google/cpc
2023-01-16 17:30:00,CART-1755,Gaming Mouse,Accessories,88.55,15,IL,gmail.com,direct
2023-01-16 18:00:00,CART-1756,Mechanical Keyboard,Peripherals,70.78,10,NY,yahoo.com,email
2023-01-16 18:30:00,CART-1757,Wireless Earbuds,Audio,100.38,15,IL,gmail.com,google/cpc
2023-01-16 19:00:00,CART-1758,Wireless Earbuds,Accessories,177.64,15,NY,outlook.com,google/cpc
2023-01-16 19:30:00,CART-1759,Phone Case,Audio,175.37,0,TX,yahoo.com,direct
2023-01-16 20:00:00,CART-1760,Gaming Mouse,Accessories,201.64,20,IL,outlook.com,facebook/social
2023-01-16 20:30:00,CART-1761,Gaming Mouse,Peripherals,137.38,10,TX,outlook.com,direct
2023-01-16 21:00:00,CART-1762,Mechanical Keyboard,Audio,126.04,20,FL,yahoo.com,google/cpc
2023-01-16 21:30:00,CART-1763,Gaming Mouse,Audio,111.11,10,NY,yahoo.com,facebook/social
2023-01-16 22:00:00,CART-1764,Wireless Earbuds,Peripherals,22.67,10,TX,outlook.com,google/cpc
2023-01-16 22:30:00,CART-1765,Mechanical Keyboard,Peripherals,58.78,15,IL,gmail.com,facebook/social
2023-01-16 23:00:00,CART-1766,Phone Case,Peripherals,107.63,15,TX,outlook.com,email
2023-01-16 23:30:00,CART-1767,Gaming Mouse,Accessories,32.19,0,FL,yahoo.com,direct
2023-01-17 00:00:00,CART-1768,Phone Case,Peripherals,35.45,15,TX,outlook.com,facebook/social
2023-01-17 00:30:00,CART-1769,Wireless Earbuds,Audio,243.79,0,NY,yahoo.com,facebook/social
2023-01-17 01:00:00,CART-1770,Phone Case,Audio,222.87,20,CA,yahoo.com,email
2023-01-17 01:30:00,CART-1771,Mechanical Keyboard,Peripherals,115.44,15,FL,outlook.com,google/cpc
2023-01-17 02:00:00,CART-1772,Phone Case,Audio,202.16,0,FL,gmail.com,google/cpc
2023-01-17 02:30:00,CART-1773,Gaming Mouse,Peripherals,48.49,0,FL,outlook.com,facebook/social
2023-01-17 03:00:00,CART-1774,Mechanical Keyboard,Peripherals,220.01,10,NY,gmail.com,google/cpc
2023-01-17 03:30:00,CART-1775,Gaming Mouse,Accessories,128.92,20,TX,outlook.com,google/cpc
2023-01-17 04:00:00,CART-1776,Gaming Mouse,Accessories,86.87,0,CA,outlook.com,direct
2023-01-17 04:30:00,CART-1777,Mechanical Keyboard,Accessories,25.78,15,FL,outlook.com,direct
2023-01-17 05:00:00,CART-1778,Wireless Earbuds,Accessories,38.39,20,IL,gmail.com,facebook/social
2023-01-17 05:30:00,CART-1779,Wireless Earbuds,Accessories,220.34,0,FL,gmail.com,google/cpc
2023-01-17 06:00:00,CART-1780,Phone Case,Audio,44.0,10,CA,outlook.com,google/cpc
2023-01-17 06:30:00,CART-1781,Mechanical Keyboard,Peripherals,180.63,15,CA,yahoo.com,direct
2023-01-17 07:00:00,CART-1782,Wireless Earbuds,Audio,65.82,20,CA,outlook.com,email
2023-01-17 07:30:00,CART-1783,Gaming Mouse,Accessories,249.81,20,NY,yahoo.com,direct
2023-01-17 08:00:00,CART-1784,Wireless Earbuds,Accessories,190.42,15,TX,outlook.com,email
2023-01-17 08:30:00,CART-1785,Mechanical Keyboard,Accessories,167.34,0,CA,yahoo.com,direct
2023-01-17 09:00:00,CART-1786,Mechanical Keyboard,Peripherals,126.4,0,CA,yahoo.com,google/cpc
2023-01-17 09:30:00,CART-1787,Wireless Earbuds,Audio,224.67,20,IL,yahoo.com,facebook/social
2023-01-17 10:00:00,CART-1788,Gaming Mouse,Peripherals,241.6,10,CA,yahoo.com,direct
2023-01-17 10:30:00,CART-1789,Gaming Mouse,Audio,210.19,15,IL,yahoo.com,google/cpc
2023-01-17 11:00:00,CART-1790,Wireless Earbuds,Accessories,138.9,0,TX,outlook.com,google/cpc
2023-01-17 11:30:00,CART-1791,Mechanical Keyboard,Accessories,199.37,10,CA,outlook.com,facebook/social
2023-01-17 12:00:00,CART-1792,Mechanical Keyboard,Peripherals,33.72,10,IL,yahoo.com,google/cpc
2023-01-17 12:30:00,CART-1793,Mechanical Keyboard,Peripherals,146.66,20,CA,outlook.com,facebook/social
